Day,Month,Hour end,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI [Wh/m2],BHI,DHI,BNI,Reliability
22,10,15:45,80.48242,45.41802,27.33564,18.0824,116.71052,38.66728,20.52648,18.1408,87.59436,1
22,10,15:00,65.79872,34.63522,19.1885,15.44672,100.0881,30.29686,14.30356,15.99332,74.48172,1
22,10,16:15,50.6442,24.20116,11.8288,12.37234,79.92388,22.05272,8.66924,13.38344,58.37132,1
22,10,16:30,35.0837,14.55698,5.76694,8.79002,55.71894,13.74082,4.11706,9.62374,39.55662,1
22,10,16:45,19.18382,6.39554,1.64912,4.74644,27.6563,6.1673,1.19518,4.97216,19.86038,1
22,10,16:00,3.81004,0.94892,0.0798,0.8691,2.37114,0.92246,0.05564,0.8668,1.6988,0.69334
22,10,17:15,0,0,0,0,0,0,0,0,0,1
22,10,17:30,0,0,0,0,0,0,0,0,0,1
22,10,17:45,0,0,0,0,0,0,0,0,0,1
22,10,17:00,0,0,0,0,0,0,0,0,0,1
22,10,18:15,0,0,0,0,0,0,0,0,0,1
22,10,18:30,0,0,0,0,0,0,0,0,0,1
22,10,18:45,0,0,0,0,0,0,0,0,0,1
22,10,18:00,0,0,0,0,0,0,0,0,0,1
22,10,19:15,0,0,0,0,0,0,0,0,0,1
22,10,19:30,0,0,0,0,0,0,0,0,0,1
22,10,19:45,0,0,0,0,0,0,0,0,0,1
22,10,19:00,0,0,0,0,0,0,0,0,0,1
22,10,20:15,0,0,0,0,0,0,0,0,0,1
22,10,20:30,0,0,0,0,0,0,0,0,0,1
22,10,20:45,0,0,0,0,0,0,0,0,0,1
22,10,20:00,0,0,0,0,0,0,0,0,0,1
22,10,21:15,0,0,0,0,0,0,0,0,0,1
22,10,21:30,0,0,0,0,0,0,0,0,0,1
22,10,21:45,0,0,0,0,0,0,0,0,0,1
22,10,21:00,0,0,0,0,0,0,0,0,0,1
22,10,22:15,0,0,0,0,0,0,0,0,0,1
22,10,22:30,0,0,0,0,0,0,0,0,0,1
22,10,22:45,0,0,0,0,0,0,0,0,0,1
22,10,22:00,0,0,0,0,0,0,0,0,0,1
22,10,23:15,0,0,0,0,0,0,0,0,0,1
22,10,23:30,0,0,0,0,0,0,0,0,0,1
22,10,23:45,0,0,0,0,0,0,0,0,0,1
22,10,23:00,0,0,0,0,0,0,0,0,0,1
23,10,00:15,0,0,0,0,0,0,0,0,0,1
23,10,00:30,0,0,0,0,0,0,0,0,0,1
23,10,00:45,0,0,0,0,0,0,0,0,0,1
23,10,00:00,0,0,0,0,0,0,0,0,0,1
23,10,01:15,0,0,0,0,0,0,0,0,0,1
23,10,01:30,0,0,0,0,0,0,0,0,0,1
23,10,01:45,0,0,0,0,0,0,0,0,0,1
23,10,01:00,0,0,0,0,0,0,0,0,0,1
23,10,02:15,0,0,0,0,0,0,0,0,0,1
23,10,02:30,0,0,0,0,0,0,0,0,0,1
23,10,02:45,0,0,0,0,0,0,0,0,0,1
23,10,02:00,0,0,0,0,0,0,0,0,0,1
23,10,03:15,0,0,0,0,0,0,0,0,0,1
23,10,03:30,0,0,0,0,0,0,0,0,0,1
23,10,03:45,0,0,0,0,0,0,0,0,0,1
23,10,03:00,0,0,0,0,0,0,0,0,0,1
23,10,04:15,0,0,0,0,0,0,0,0,0,1
23,10,04:30,0,0,0,0,0,0,0,0,0,1
23,10,04:45,0,0,0,0,0,0,0,0,0,1
23,10,04:00,0,0,0,0,0,0,0,0,0,1
23,10,05:15,0,0,0,0,0,0,0,0,0,1
23,10,05:30,0,0,0,0,0,0,0,0,0,1
23,10,05:45,0,0,0,0,0,0,0,0,0,1
23,10,05:00,0,0,0,0,0,0,0,0,0,1
23,10,06:15,0,0,0,0,0,0,0,0,0,1
23,10,06:30,6.52554,1.74214,0.1831,1.55902,5.1644,1.0518,0.02772,1.02406,0.78604,0.14664
23,10,06:45,22.52652,7.9979,2.25588,5.74198,32.79484,4.80828,0.38814,4.42016,5.59022,0
23,10,06:00,38.3076,16.62066,6.88042,9.74024,60.98948,10.10724,1.37908,8.75196,12.06194,0.8
23,10,07:15,53.7314,26.57634,13.37582,13.20048,85.1986,18.2059,5.49004,12.8528,34.27094,1
23,10,07:30,68.73184,37.22622,21.09598,16.13024,105.33278,27.2541,11.65428,16.06408,57.91442,1
23,10,07:45,83.24462,48.15882,29.53882,18.61998,121.9195,35.9859,18.42956,17.82848,75.92946,1
23,10,07:00,97.20748,59.09794,38.34018,20.75774,135.596,40.47438,21.1975,19.75872,75.0896,1
23,10,08:15,110.56056,69.8499,47.24024,22.60966,146.94158,44.60018,22.39674,22.68056,69.61268,1
23,10,08:30,123.24662,80.27404,56.05122,24.22282,156.43202,56.4764,29.94204,26.545,83.34656,1
23,10,08:45,135.21128,90.25688,64.62748,25.62942,164.42656,64.06316,36.08668,28.10868,91.80714,1
23,10,08:00,146.40316,99.70744,72.853,26.85446,171.19802,67.48066,37.34546,30.2179,87.62962,1
23,10,09:15,156.77434,108.54796,80.67908,27.86888,177.0562,70.35348,45.82544,24.92934,100.383,1
23,10,09:30,166.28032,116.71076,88.02562,28.68514,182.14418,76.1502,53.4461,22.99416,110.54074,1
23,10,09:45,174.88022,124.14022,94.78102,29.3592,186.48498,83.40336,57.6726,25.78064,113.41858,1
23,10,09:00,182.53732,130.78856,100.88016,29.90844,190.16462,95.77874,63.00832,32.77042,118.76404,1
23,10,10:15,189.21868,136.61464,106.2656,30.34906,193.24778,100.70404,61.37122,39.33282,111.59894,1
23,10,10:30,194.89558,141.58434,110.89376,30.69056,195.79374,106.03404,65.40886,40.62516,115.38792,1
23,10,10:45,199.54374,145.66938,114.72878,30.94066,197.84922,109.6246,64.47698,45.14762,111.13478,1
23,10,10:00,203.14314,148.84756,117.74232,31.10526,199.4508,115.82748,68.53752,47.28994,115.98734,1
23,10,11:15,205.67828,151.104,119.91446,31.18956,200.6285,133.94688,94.57166,39.3752,158.17362,1
23,10,11:30,207.13836,152.4248,121.22844,31.19636,201.39878,141.92708,106.77286,35.1542,177.4228,1
23,10,11:45,207.51702,152.80196,121.6742,31.12774,201.7717,143.0786,108.32182,34.75678,179.66458,1
23,10,11:00,206.81254,152.23358,121.2487,30.9849,201.75182,142.00664,106.5877,35.41892,177.3856,1
23,10,12:15,205.02798,150.67284,119.80072,30.8721,201.07808,135.30544,93.47884,41.82662,156.85836,1
23,10,12:30,202.17088,148.12786,117.3419,30.78598,199.73542,128.76326,81.18298,47.5803,138.16654,1
23,10,12:45,198.25346,144.66214,114.04458,30.61754,197.9592,126.48906,82.1764,44.31266,142.75786,1
23,10,12:00,193.29246,140.29438,109.93284,30.36156,195.71966,125.77084,89.81536,35.95548,160.02652,1
23,10,13:15,187.3091,135.04928,105.04296,30.00628,192.98742,113.30332,84.47066,28.8327,155.25806,1
23,10,13:30,180.32894,128.95822,99.42916,29.52912,189.7431,106.16634,79.98868,26.1777,152.74872,1
23,10,13:45,172.38186,122.05558,93.1193,28.93626,185.89176,111.33312,85.57162,25.7615,170.92972,1
23,10,13:00,163.50184,114.38514,86.18014,28.205,181.37948,98.28306,73.307,24.97608,154.2304,1
23,10,14:15,153.72692,105.99902,78.69252,27.30648,176.14636,87.02144,63.52926,23.49218,142.29924,1
23,10,14:30,143.09886,96.95304,70.70676,26.24628,170.0175,80.5034,57.30474,23.19868,137.88728,1
23,10,14:45,131.6632,87.31898,62.33028,24.9887,162.88142,74.15462,50.42698,23.72762,131.84914,1
23,10,14:00,119.46888,77.1773,53.65682,23.5205,154.50916,64.84766,39.48318,25.36446,113.7676,1
23,10,15:15,106.56804,66.63496,44.7973,21.83766,144.58246,58.34084,34.44978,23.89104,111.44188,1
23,10,15:30,93.01596,55.8116,35.90018,19.91142,132.69766,50.53644,30.36268,20.17372,112.38094,1
23,10,15:45,78.8706,44.85444,27.17522,17.6792,118.3775,38.82608,19.36706,19.459,84.07966,1
23,10,15:00,64.19254,33.97834,18.9045,15.07386,101.0283,29.1198,11.35826,17.76154,60.57966,1
23,10,16:15,49.04456,23.48888,11.47684,12.01202,79.98794,20.6989,5.98908,14.70984,41.70966,1
23,10,16:30,33.49156,13.84924,5.42308,8.4262,54.71658,12.9227,3.39912,9.5236,34.6865,1
23,10,16:45,17.6,5.78966,1.41398,4.37568,25.36214,5.57376,1.04504,4.5287,18.74888,1
23,10,16:00,2.81466,0.6896,0.04384,0.6458,1.26826,0.6687,0.03702,0.63168,1.05604,0.82666
23,10,17:15,0,0,0,0,0,0,0,0,0,1
23,10,17:30,0,0,0,0,0,0,0,0,0,1
23,10,17:45,0,0,0,0,0,0,0,0,0,1
23,10,17:00,0,0,0,0,0,0,0,0,0,1
23,10,18:15,0,0,0,0,0,0,0,0,0,1
23,10,18:30,0,0,0,0,0,0,0,0,0,1
23,10,18:45,0,0,0,0,0,0,0,0,0,1
23,10,18:00,0,0,0,0,0,0,0,0,0,1
23,10,19:15,0,0,0,0,0,0,0,0,0,1
23,10,19:30,0,0,0,0,0,0,0,0,0,1
23,10,19:45,0,0,0,0,0,0,0,0,0,1
23,10,19:00,0,0,0,0,0,0,0,0,0,1
23,10,20:15,0,0,0,0,0,0,0,0,0,1
23,10,20:30,0,0,0,0,0,0,0,0,0,1
23,10,20:45,0,0,0,0,0,0,0,0,0,1
23,10,20:00,0,0,0,0,0,0,0,0,0,1
23,10,21:15,0,0,0,0,0,0,0,0,0,1
23,10,21:30,0,0,0,0,0,0,0,0,0,1
23,10,21:45,0,0,0,0,0,0,0,0,0,1
23,10,21:00,0,0,0,0,0,0,0,0,0,1
23,10,22:15,0,0,0,0,0,0,0,0,0,1
23,10,22:30,0,0,0,0,0,0,0,0,0,1
23,10,22:45,0,0,0,0,0,0,0,0,0,1
23,10,22:00,0,0,0,0,0,0,0,0,0,1
23,10,23:15,0,0,0,0,0,0,0,0,0,1
23,10,23:30,0,0,0,0,0,0,0,0,0,1
23,10,23:45,0,0,0,0,0,0,0,0,0,1
23,10,23:00,0,0,0,0,0,0,0,0,0,1
24,10,00:15,0,0,0,0,0,0,0,0,0,1
24,10,00:30,0,0,0,0,0,0,0,0,0,1
24,10,00:45,0,0,0,0,0,0,0,0,0,1
24,10,00:00,0,0,0,0,0,0,0,0,0,1
24,10,01:15,0,0,0,0,0,0,0,0,0,1
24,10,01:30,0,0,0,0,0,0,0,0,0,1
24,10,01:45,0,0,0,0,0,0,0,0,0,1
24,10,01:00,0,0,0,0,0,0,0,0,0,1
24,10,02:15,0,0,0,0,0,0,0,0,0,1
24,10,02:30,0,0,0,0,0,0,0,0,0,1
24,10,02:45,0,0,0,0,0,0,0,0,0,1
24,10,02:00,0,0,0,0,0,0,0,0,0,1
24,10,03:15,0,0,0,0,0,0,0,0,0,1
24,10,03:30,0,0,0,0,0,0,0,0,0,1
24,10,03:45,0,0,0,0,0,0,0,0,0,1
24,10,03:00,0,0,0,0,0,0,0,0,0,1
24,10,04:15,0,0,0,0,0,0,0,0,0,1
24,10,04:30,0,0,0,0,0,0,0,0,0,1
24,10,04:45,0,0,0,0,0,0,0,0,0,1
24,10,04:00,0,0,0,0,0,0,0,0,0,1
24,10,05:15,0,0,0,0,0,0,0,0,0,1
24,10,05:30,0,0,0,0,0,0,0,0,0,1
24,10,05:45,0,0,0,0,0,0,0,0,0,1
24,10,05:00,0,0,0,0,0,0,0,0,0,1
24,10,06:15,0,0,0,0,0,0,0,0,0,1
24,10,06:30,5.43732,1.43444,0.1517,1.28274,4.43274,0.69726,0.0352,0.66206,1.04488,0.21334
24,10,06:45,21.23858,7.4927,2.18502,5.3077,33.3601,3.6773,0.53882,3.13848,8.2178,0
24,10,06:00,37.00548,16.06904,6.8893,9.17972,63.06544,8.0848,1.74916,6.37568,15.94274,0.8
24,10,07:15,52.41478,26.01952,13.52014,12.49942,88.19994,16.00048,5.70948,10.49074,36.79014,1
24,10,07:30,67.40042,36.67718,21.4049,15.27228,108.94818,27.25588,12.87874,14.64532,65.2606,1
24,10,07:45,81.89818,47.61996,30.02732,17.5926,125.9659,36.9558,20.05282,17.24234,84.1641,1
24,10,07:00,95.8459,58.5683,39.01638,19.5519,139.96272,44.98484,26.3945,19.19186,94.74022,1
24,10,08:15,109.18374,69.32728,48.10812,21.21916,151.5611,53.62652,32.83194,21.19474,103.49108,1
24,10,08:30,121.85454,79.75146,57.10194,22.6495,161.23202,62.35516,39.22134,23.1338,110.81302,1
24,10,08:45,133.80396,89.72946,65.85374,23.8757,169.36666,66.06756,41.28916,24.7784,106.27542,1
24,10,08:00,144.98076,99.17172,74.25404,24.91766,176.2695,72.57878,44.87228,27.7065,106.48694,1
24,10,09:15,155.337,107.98982,82.17602,25.81378,182.08524,86.10816,54.98194,31.1262,121.78254,1
24,10,09:30,164.8283,116.11924,89.53544,26.5838,186.97932,95.29586,62.2317,33.06414,129.99374,1
24,10,09:45,173.41388,123.51754,96.28556,27.23196,191.1293,107.51,71.95896,35.55104,142.81282,1
24,10,09:00,181.05698,130.13744,102.36544,27.77198,194.627,111.35424,74.15972,37.19452,141.00938,1
24,10,10:15,187.72478,135.93722,107.72318,28.21402,197.54426,115.99544,72.74552,43.2499,133.38156,1
24,10,10:30,193.38864,140.88264,112.31616,28.56648,199.9389,123.23084,81.58242,41.64846,145.17602,1
24,10,10:45,198.02426,144.94532,116.10936,28.83596,201.85626,126.249,85.7046,40.5444,148.99848,1
24,10,10:00,201.6118,148.10234,119.07484,29.02744,203.3309,122.2388,82.04428,40.19452,140.12414,1
24,10,11:15,204.13572,150.33608,121.19126,29.1448,204.38824,122.20532,82.23132,39.974,138.70232,1
24,10,11:30,205.5853,151.6343,122.44364,29.19068,205.0458,125.83758,89.87626,35.96128,150.5682,1
24,10,11:45,205.95418,151.98976,122.8231,29.16666,205.31392,121.45468,83.23564,38.21904,139.1668,1
24,10,11:00,205.24074,151.40052,122.32692,29.07356,205.19574,119.61372,80.19716,39.41658,134.53466,1
24,10,12:15,203.44808,149.82208,120.86104,28.96102,204.52194,123.27682,82.33994,40.93688,139.34092,1
24,10,12:30,200.58374,147.26372,118.43708,28.82666,203.27942,119.23058,79.25184,39.97878,136.01424,1
24,10,12:45,196.65998,143.78938,115.19202,28.59736,201.65122,113.75346,75.32332,38.43016,131.8594,1
24,10,12:00,191.69356,139.41864,111.14686,28.2718,199.60656,116.50482,78.01918,38.48566,140.1123,1
24,10,13:15,185.7058,134.17518,106.31448,27.86066,197.0789,114.02968,76.72276,37.30694,142.1858,0.84
24,10,13:30,178.72214,128.08966,100.7328,27.35686,194.02134,107.63372,71.94208,35.69166,138.5167,0.96
24,10,13:45,170.77264,121.19884,94.44732,26.75154,190.37384,100.7975,66.88126,33.91624,134.76018,1
24,10,13:00,161.89116,113.54574,87.51196,26.03378,186.05964,93.60212,61.63324,31.96888,130.98388,1
24,10,14:15,152.11578,105.18052,79.98986,25.19064,180.97998,86.57648,56.53988,30.0366,127.87826,1
24,10,14:30,141.48828,96.16164,71.95468,24.20698,175.00706,81.91358,53.13482,28.77874,129.24796,1
24,10,14:45,130.05422,86.55796,63.49348,23.0645,167.97606,73.50898,46.14624,27.36274,122.03378,1
24,10,14:00,117.86248,76.45246,54.7178,21.73464,159.69376,63.37396,35.64034,27.7336,103.86748,1
24,10,15:15,104.96528,65.90164,45.6593,20.24232,149.56568,51.20734,24.34484,26.8625,79.56374,1
24,10,15:30,91.41776,55.03426,36.49846,18.53576,137.18794,41.40116,18.33522,23.06594,68.88768,1
24,10,15:45,77.2779,44.06498,27.57842,16.48658,122.4927,35.54246,16.01624,19.5262,71.3408,1
24,10,15:00,62.60632,33.19986,19.14142,14.05848,104.71974,29.1274,13.24734,15.88006,72.70448,1
24,10,16:15,47.46574,22.74292,11.5683,11.17456,83.07338,20.9251,8.38714,12.53796,60.2326,1
24,10,16:30,31.92094,13.15806,5.38964,7.76844,56.70902,12.46248,3.77436,8.6881,39.70882,1
24,10,16:45,16.0385,5.20688,1.31492,3.89194,25.19628,4.98964,0.75848,4.23116,14.25534,1
24,10,16:00,1.96694,0.47476,0.02836,0.44638,0.50128,0.4584,0.01516,0.44324,0.27096,0.74668
24,10,17:15,0,0,0,0,0,0,0,0,0,1
24,10,17:30,0,0,0,0,0,0,0,0,0,1
24,10,17:45,0,0,0,0,0,0,0,0,0,1
24,10,17:00,0,0,0,0,0,0,0,0,0,1
24,10,18:15,0,0,0,0,0,0,0,0,0,1
24,10,18:30,0,0,0,0,0,0,0,0,0,1
24,10,18:45,0,0,0,0,0,0,0,0,0,1
24,10,18:00,0,0,0,0,0,0,0,0,0,1
24,10,19:15,0,0,0,0,0,0,0,0,0,1
24,10,19:30,0,0,0,0,0,0,0,0,0,1
24,10,19:45,0,0,0,0,0,0,0,0,0,1
24,10,19:00,0,0,0,0,0,0,0,0,0,1
24,10,20:15,0,0,0,0,0,0,0,0,0,1
24,10,20:30,0,0,0,0,0,0,0,0,0,1
24,10,20:45,0,0,0,0,0,0,0,0,0,1
24,10,20:00,0,0,0,0,0,0,0,0,0,1
24,10,21:15,0,0,0,0,0,0,0,0,0,1
24,10,21:30,0,0,0,0,0,0,0,0,0,1
24,10,21:45,0,0,0,0,0,0,0,0,0,1
24,10,21:00,0,0,0,0,0,0,0,0,0,1
24,10,22:15,0,0,0,0,0,0,0,0,0,1
24,10,22:30,0,0,0,0,0,0,0,0,0,1
24,10,22:45,0,0,0,0,0,0,0,0,0,1
24,10,22:00,0,0,0,0,0,0,0,0,0,1
24,10,23:15,0,0,0,0,0,0,0,0,0,1
24,10,23:30,0,0,0,0,0,0,0,0,0,1
24,10,23:45,0,0,0,0,0,0,0,0,0,1
24,10,23:00,0,0,0,0,0,0,0,0,0,1
25,10,00:15,0,0,0,0,0,0,0,0,0,1
25,10,00:30,0,0,0,0,0,0,0,0,0,1
25,10,00:45,0,0,0,0,0,0,0,0,0,1
25,10,00:00,0,0,0,0,0,0,0,0,0,1
25,10,01:15,0,0,0,0,0,0,0,0,0,1
25,10,01:30,0,0,0,0,0,0,0,0,0,1
25,10,01:45,0,0,0,0,0,0,0,0,0,1
25,10,01:00,0,0,0,0,0,0,0,0,0,1
25,10,02:15,0,0,0,0,0,0,0,0,0,1
25,10,02:30,0,0,0,0,0,0,0,0,0,1
25,10,02:45,0,0,0,0,0,0,0,0,0,1
25,10,02:00,0,0,0,0,0,0,0,0,0,1
25,10,03:15,0,0,0,0,0,0,0,0,0,1
25,10,03:30,0,0,0,0,0,0,0,0,0,1
25,10,03:45,0,0,0,0,0,0,0,0,0,1
25,10,03:00,0,0,0,0,0,0,0,0,0,1
25,10,04:15,0,0,0,0,0,0,0,0,0,1
25,10,04:30,0,0,0,0,0,0,0,0,0,1
25,10,04:45,0,0,0,0,0,0,0,0,0,1
25,10,04:00,0,0,0,0,0,0,0,0,0,1
25,10,05:15,0,0,0,0,0,0,0,0,0,1
25,10,05:30,0,0,0,0,0,0,0,0,0,1
25,10,05:45,0,0,0,0,0,0,0,0,0,1
25,10,05:00,0,0,0,0,0,0,0,0,0,1
25,10,06:15,0,0,0,0,0,0,0,0,0,1
25,10,06:30,4.4391,1.12188,0.09742,1.02446,2.95858,0.43262,0.01818,0.41446,0.5378,0.29334
25,10,06:45,19.94782,6.6812,1.7863,4.89492,28.71192,2.63348,0.40098,2.23252,6.53174,0
25,10,06:00,35.70036,14.73332,5.90454,8.82874,55.87956,6.20834,1.45164,4.78692,13.78972,0.8
25,10,07:15,51.095,24.155,11.77224,12.38274,78.6715,17.22364,5.5813,11.65478,36.85132,1
25,10,07:30,66.06576,34.34604,18.84312,15.50296,97.76468,26.67874,11.4634,15.43348,59.38592,1
25,10,07:45,80.5485,44.90888,26.6867,18.22218,113.77006,35.4156,19.83248,16.01966,84.34158,1
25,10,07:00,94.4811,55.56682,34.97822,20.5886,127.25412,44.23836,27.26178,17.4013,99.1621,1
25,10,08:15,107.80378,66.11352,43.4685,22.64502,138.68132,52.52808,33.77038,19.1355,107.71122,1
25,10,08:30,120.45946,76.38926,51.96294,24.4263,148.42156,60.44262,40.09692,20.67832,114.49572,1
25,10,08:45,132.39392,86.26708,60.30574,25.96132,156.765,67.78612,45.96146,22.17072,119.44362,1
25,10,08:00,143.5559,95.64404,68.36922,27.27482,163.93782,74.65736,51.67392,23.31456,123.86404,1
25,10,09:15,153.8976,104.36962,75.90098,28.46862,169.79316,81.35118,57.11566,24.55888,127.72196,1
25,10,09:30,163.37464,112.36956,82.78768,29.58188,174.47104,87.35188,61.8195,25.8667,130.23634,1
25,10,09:45,171.94636,119.64966,89.09082,30.55884,178.40648,94.01746,66.67964,27.6495,133.47212,1
25,10,09:00,179.57598,126.16056,94.7501,31.4105,181.68702,99.8503,70.83738,29.03572,135.78442,1
25,10,10:15,186.23082,131.86034,99.71506,32.1453,184.38208,103.15018,73.22622,29.92396,135.369,1
25,10,10:30,191.88228,136.71358,103.94506,32.76856,186.54846,101.7068,71.70904,29.99778,128.68992,1
25,10,10:45,196.50612,140.69082,107.40326,33.28754,188.22362,102.15722,72.02792,30.12932,126.21038,1
25,10,10:00,200.0825,143.77002,110.06624,33.70376,189.44598,104.70204,74.09742,30.6046,127.51738,1
25,10,11:15,202.59598,145.93174,111.91034,34.02144,190.23252,108.51292,76.95922,31.5537,130.79366,1
25,10,11:30,204.03584,147.16264,112.9199,34.24272,190.5955,112.32416,79.57218,32.752,134.2785,1
25,10,11:45,204.39586,147.45516,113.08748,34.3677,190.5426,109.34582,75.89662,33.44922,127.86258,1
25,10,11:00,203.67436,146.80722,112.41186,34.39536,190.07478,108.3542,73.96676,34.38742,125.0601,0.84
25,10,12:15,201.87448,145.27526,111.04582,34.2294,189.43868,104.88302,72.82352,32.05952,124.2247,0.96
25,10,12:30,199.00384,142.86796,108.99776,33.8702,188.62584,103.63312,71.54748,32.08564,123.80842,1
25,10,12:45,195.07474,139.54588,106.1352,33.41068,187.36926,102.29038,69.83648,32.45388,123.28004,1
25,10,12:00,190.10392,135.32888,102.48678,32.8421,185.65582,98.63102,67.48752,31.1435,122.24652,1
25,10,13:15,184.1127,130.2415,98.0769,32.16458,183.44378,94.97284,64.67544,30.2974,120.96244,1
25,10,13:30,177.12662,124.31428,92.9402,31.37408,180.68556,91.0202,61.40722,29.613,119.37588,1
25,10,13:45,169.1756,117.58416,87.12126,30.4629,177.32414,86.28498,57.71344,28.57154,117.46406,1
25,10,13:00,160.29374,110.09462,80.67326,29.42136,173.28646,83.26264,54.94786,28.31476,118.06366,1
25,10,14:15,150.51886,101.89674,73.65896,28.23782,168.47868,77.2496,51.03382,26.21578,116.75192,1
25,10,14:30,139.89298,93.05054,66.1521,26.89844,162.78014,70.726,46.00082,24.72518,113.21982,1
25,10,14:45,128.4615,83.62708,58.24058,25.38648,156.03636,64.88244,40.61524,24.26718,108.84592,1
25,10,14:00,116.27332,73.71096,50.02838,23.68258,148.0441,58.03888,34.71748,23.32142,102.75036,1
25,10,15:15,103.38062,63.34354,41.53738,21.80616,138.18004,49.07902,28.07676,21.00226,93.40642,1
25,10,15:30,89.83856,52.66794,32.96516,19.70278,126.10248,41.73288,22.5364,19.19652,86.25612,1
25,10,15:45,75.70518,41.92174,24.64484,17.27694,111.7352,34.27574,17.30564,16.97014,78.54526,1
25,10,15:00,61.04088,31.33174,16.85648,14.47528,94.5576,27.00094,12.45386,14.5471,69.96992,1
25,10,16:15,45.90848,21.21286,9.97206,11.2408,73.97458,19.39248,7.686,11.70646,57.09686,1
25,10,16:30,30.37274,12.02964,4.48082,7.5488,49.40756,11.45612,3.5318,7.92436,39.04844,1
25,10,16:45,14.50014,4.51862,1.00164,3.51694,20.70486,4.38564,0.81394,3.5717,16.908,1
25,10,16:00,1.29182,0.3005,0.01362,0.2869,0,0.29366,0.0118,0.28188,0,0.85332
25,10,17:15,0,0,0,0,0,0,0,0,0,1
25,10,17:30,0,0,0,0,0,0,0,0,0,1
25,10,17:45,0,0,0,0,0,0,0,0,0,1
25,10,17:00,0,0,0,0,0,0,0,0,0,1
25,10,18:15,0,0,0,0,0,0,0,0,0,1
25,10,18:30,0,0,0,0,0,0,0,0,0,1
25,10,18:45,0,0,0,0,0,0,0,0,0,1
25,10,18:00,0,0,0,0,0,0,0,0,0,1
25,10,19:15,0,0,0,0,0,0,0,0,0,1
25,10,19:30,0,0,0,0,0,0,0,0,0,1
25,10,19:45,0,0,0,0,0,0,0,0,0,1
25,10,19:00,0,0,0,0,0,0,0,0,0,1
25,10,20:15,0,0,0,0,0,0,0,0,0,1
25,10,20:30,0,0,0,0,0,0,0,0,0,1
25,10,20:45,0,0,0,0,0,0,0,0,0,1
25,10,20:00,0,0,0,0,0,0,0,0,0,1
25,10,21:15,0,0,0,0,0,0,0,0,0,1
25,10,21:30,0,0,0,0,0,0,0,0,0,1
25,10,21:45,0,0,0,0,0,0,0,0,0,1
25,10,21:00,0,0,0,0,0,0,0,0,0,1
25,10,22:15,0,0,0,0,0,0,0,0,0,1
25,10,22:30,0,0,0,0,0,0,0,0,0,1
25,10,22:45,0,0,0,0,0,0,0,0,0,1
25,10,22:00,0,0,0,0,0,0,0,0,0,1
25,10,23:15,0,0,0,0,0,0,0,0,0,1
25,10,23:30,0,0,0,0,0,0,0,0,0,1
25,10,23:45,0,0,0,0,0,0,0,0,0,1
25,10,23:00,0,0,0,0,0,0,0,0,0,1
26,10,00:15,0,0,0,0,0,0,0,0,0,1
26,10,00:30,0,0,0,0,0,0,0,0,0,1
26,10,00:45,0,0,0,0,0,0,0,0,0,1
26,10,00:00,0,0,0,0,0,0,0,0,0,1
26,10,01:15,0,0,0,0,0,0,0,0,0,1
26,10,01:30,0,0,0,0,0,0,0,0,0,1
26,10,01:45,0,0,0,0,0,0,0,0,0,1
26,10,01:00,0,0,0,0,0,0,0,0,0,1
26,10,02:15,0,0,0,0,0,0,0,0,0,1
26,10,02:30,0,0,0,0,0,0,0,0,0,1
26,10,02:45,0,0,0,0,0,0,0,0,0,1
26,10,02:00,0,0,0,0,0,0,0,0,0,1
26,10,03:15,0,0,0,0,0,0,0,0,0,1
26,10,03:30,0,0,0,0,0,0,0,0,0,1
26,10,03:45,0,0,0,0,0,0,0,0,0,1
26,10,03:00,0,0,0,0,0,0,0,0,0,1
26,10,04:15,0,0,0,0,0,0,0,0,0,1
26,10,04:30,0,0,0,0,0,0,0,0,0,1
26,10,04:45,0,0,0,0,0,0,0,0,0,1
26,10,04:00,0,0,0,0,0,0,0,0,0,1
26,10,05:15,0,0,0,0,0,0,0,0,0,1
26,10,05:30,0,0,0,0,0,0,0,0,0,1
26,10,05:45,0,0,0,0,0,0,0,0,0,1
26,10,05:00,0,0,0,0,0,0,0,0,0,1
26,10,06:15,0,0,0,0,0,0,0,0,0,1
26,10,06:30,3.54514,0.89462,0.07716,0.81744,2.403,0.3512,0.0006,0.35062,0.01876,0.35998
26,10,06:45,18.65466,6.25996,1.66142,4.59854,28.3579,2.4842,0.01048,2.47372,0.18146,0
26,10,06:00,34.39256,14.30914,5.76882,8.54034,56.6366,5.76674,0.06338,5.73136,0.58454,0.8
26,10,07:15,49.77244,23.77684,11.72144,12.05542,80.44668,11.17038,0.9475,10.59004,6.25864,1
26,10,07:30,64.72824,33.99926,18.89372,15.10552,100.11794,18.76488,5.15004,14.40956,26.89936,1
26,10,07:45,79.19596,44.55664,26.8058,17.75086,116.31054,28.45654,13.21432,16.43176,57.04352,1
26,10,07:00,93.11348,55.16604,35.10448,20.06154,129.67908,36.0633,19.1905,18.0375,70.90358,1
26,10,08:15,106.42116,65.62496,43.53148,22.09346,140.78118,42.82062,23.61018,20.31976,76.36356,1
26,10,08:30,119.06194,75.78122,51.89394,23.88732,150.06156,49.5093,28.00998,22.04366,80.9912,1
26,10,08:45,130.98168,85.51568,60.0427,25.47296,157.8629,56.93834,32.26026,24.67808,84.82388,1
